episode,episode_reward,coverage,steps,termination_reason,terminated,truncated,coverage_reward_sum,current_reward_sum,current_change_penalty_sum,hardware_error_penalty_sum,max_current,hardware_error,hardware_error_ids
3,2.2,0.0002574002574002574,2,out_of_bounds,True,False,2.0,0.2,0.0,0.0,0.0,False,
4,-48.9,0.0001287001287001287,1,observation_failed,True,False,0.0,0.1,0.0,-50.0,0.0,False,
1,-2.725968527632797,0.0005148005148005148,5,out_of_bounds,True,False,4.5,0.5,0.0041901061224489805,0.0,496.0,False,
2,-48.9,0.0001287001287001287,1,observation_failed,True,False,0.0,0.1,0.0,-50.0,0.0,False,
1,2.2044168036296026,0.0006435006435006435,5,out_of_bounds,True,False,5.0,-0.09999999999999998,0.019017991836734697,0.0,701.0,False,
2,-48.9,0.0001287001287001287,1,observation_failed,True,False,0.0,0.1,0.0,-50.0,0.0,False,
1,-2.208418698608875,0.0001287001287001287,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,13.0,False,
2,-48.9,0.0001287001287001287,1,observation_failed,True,False,0.0,0.1,0.0,-50.0,0.0,False,
1,-4.405612453221938,0.0011583011583011582,10,out_of_bounds,True,False,9.5,0.9999999999999999,0.010550204081632653,0.0,340.0,False,
2,-2.779328352085547,0.0003861003861003861,4,out_of_bounds,True,False,3.5,0.4,2.6710204081632656e-05,0.0,23.0,False,
3,-1.763539384256744,0.0002574002574002574,2,out_of_bounds,True,False,2.0,0.2,6.4e-06,0.0,15.0,False,
1,-2.4625865906476974,0.00015015015015015014,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,27.0,False,
2,1.1,0.00015015015015015014,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,16.0,False,
1,-25.748481471688713,0.0007507507507507507,13,out_of_bounds,True,False,8.116666666666667,-4.1,0.016048,0.0,797.0,False,
1,-167.8221022342705,0.0037537537537537537,100,max_steps,False,True,46.49880952380956,-17.0,0.13043353469387756,0.0,986.0,False,
2,-169.44490054383417,0.003153153153153153,100,max_steps,False,True,37.76517499957906,-12.200000000000006,0.07710824489795917,0.0,759.0,False,
3,-172.34665168493436,0.002102102102102102,100,max_steps,False,True,31.979400948208998,-10.40000000000002,0.1148262204081632,0.0,732.0,False,
4,-108.40546655096463,0.004204204204204204,100,max_steps,False,True,45.67555350995757,5.799999999999987,0.0706593632653061,0.0,677.0,False,
5,-147.78485804089735,0.0034534534534534536,100,max_steps,False,True,40.960675435675455,-2.600000000000005,0.04314527346938774,0.0,770.0,False,
6,-205.72165210934725,0.0036036036036036037,100,max_steps,False,True,41.842774300862594,-17.0,0.06119813877551019,0.0,733.0,False,
7,-120.92769362201255,0.0037537537537537537,100,max_steps,False,True,46.694083694083716,-5.600000000000026,0.06827431836734693,0.0,664.0,False,
8,-65.40301190332482,0.0046546546546546545,100,max_steps,False,True,50.15241702741703,2.2000000000000055,0.13089851428571422,0.0,883.0,False,
9,-62.67085931764482,0.005555555555555556,100,max_steps,False,True,55.896428571428594,4.599999999999989,0.07129857959183673,0.0,688.0,False,
10,-10.644377275127619,0.0034534534534534536,46,out_of_bounds,True,False,31.16230158730158,4.6,0.008579559183673471,0.0,288.0,False,
1,-13.810369448224405,0.001051051051051051,11,out_of_bounds,True,False,8.583333333333332,1.0999999999999999,0.0006589714285714284,0.0,161.0,False,
1,-44.49071152034511,0.0012012012012012011,29,out_of_bounds,True,False,14.053210678210677,-3.6999999999999993,0.06380502857142857,0.0,856.0,False,
2,-68.22829890037947,0.004354354354354354,59,out_of_bounds,True,False,39.778968253968266,-6.699999999999999,0.09749789387755102,0.0,882.0,False,
1,-12.29661736675285,0.0003003003003003003,2,out_of_bounds,True,False,2.0,0.2,2.20734693877551e-05,0.0,26.0,False,
2,-121.00240051583361,0.005555555555555556,100,max_steps,False,True,56.320670995671016,2.2,0.06123082448979592,0.0,584.0,False,
3,-214.96183323498258,0.0036036036036036037,100,max_steps,False,True,43.38426377544028,-29.599999999999987,0.1734219428571428,0.0,950.0,False,
4,-105.48478163841739,0.0006006006006006006,21,observation_failed,True,False,6.757936507936508,-9.3,0.055936816326530615,-50.0,895.0,False,
1,-51.91630330685349,0.0018018018018018018,32,out_of_bounds,True,False,17.886544011544014,-6.3999999999999995,0.06466017959183672,0.0,922.0,False,
2,-152.46142173353192,0.0022522522522522522,53,observation_failed,True,False,24.07781385281385,-10.299999999999999,0.12767405714285715,-50.0,908.0,False,
1,-51.90621191192815,0.004054054054054054,55,out_of_bounds,True,False,36.96666666666666,4.899999999999997,0.025033730612244898,0.0,562.0,False,
2,-35.17449691718387,0.0018018018018018018,20,out_of_bounds,True,False,15.583333333333332,-0.4,0.013853126530612247,0.0,639.0,False,
1,-39.025490191321964,0.0022522522522522522,25,out_of_bounds,True,False,19.499999999999996,2.500000000000001,0.006670693877551021,0.0,467.0,False,
2,-218.55426838994813,0.005255255255255256,100,max_steps,False,True,53.885389610389645,-24.199999999999967,0.13623679999999996,0.0,830.0,False,
3,-193.56616258716463,0.006606606606606606,100,max_steps,False,True,62.164657564657595,-5.600000000000005,0.10482889795918372,0.0,772.0,False,
4,-241.16221540946717,0.006456456456456456,100,max_steps,False,True,61.43015873015874,-12.799999999999994,0.049537567346938746,0.0,741.0,False,
5,-227.60511906111424,0.0022522522522522522,100,max_steps,False,True,29.621899682293027,1.0000000000000018,0.06037234285714282,0.0,706.0,False,
6,-24.94961634816505,0.0007507507507507507,5,out_of_bounds,True,False,5.0,0.5,0.0001568326530612245,0.0,65.0,False,
7,-99.69060459458049,0.003903903903903904,40,out_of_bounds,True,False,32.583333333333336,4.000000000000002,0.0010292244897959183,0.0,94.0,False,
8,-199.57987504080185,0.004954954954954955,100,max_steps,False,True,42.96730504089575,-12.200000000000006,0.08139954285714283,0.0,712.0,False,
9,-163.38553589075295,0.0036036036036036037,70,out_of_bounds,True,False,38.28773448773449,6.999999999999991,0.00799284897959184,0.0,291.0,False,
10,-59.7227147553496,0.005255255255255256,66,out_of_bounds,True,False,46.29563492063493,6.5999999999999925,0.011114122448979592,0.0,472.0,False,
11,-36.43751850018586,0.0036036036036036037,33,out_of_bounds,True,False,27.749999999999996,3.3000000000000016,0.0036953795918367354,0.0,240.0,False,
12,-55.19896207453025,0.006906906906906907,100,max_steps,False,True,61.535187443275724,8.799999999999981,0.03366275918367347,0.0,578.0,False,
13,-158.89007043352925,0.0013513513513513514,62,observation_failed,True,False,18.243385677789693,-9.399999999999999,0.05401417142857143,-50.0,864.0,False,
