timestamp,action_count,action_m16,action_m17,action_m18,action_m19,delta_m16,delta_m17,delta_m18,delta_m19,target_before_m16,target_before_m17,target_before_m18,target_before_m19,target_after_m16,target_after_m17,target_after_m18,target_after_m19,position_m16,position_m17,position_m18,position_m19,current_m16_mA,current_m17_mA,current_m18_mA,current_m19_mA,voltage_m16_V,voltage_m17_V,voltage_m18_V,voltage_m19_V,temperature_m16_C,temperature_m17_C,temperature_m18_C,temperature_m19_C,pwm_m16,pwm_m17,pwm_m18,pwm_m19,velocity_m16,velocity_m17,velocity_m18,velocity_m19,hardware_status_m16,hardware_status_m17,hardware_status_m18,hardware_status_m19,packet_error_m16,packet_error_m17,packet_error_m18,packet_error_m19,success,hardware_error,hardware_error_ids,error_message
2026-08-27T11:30:07.108099,303,-0.9077077507972717,0.6159768104553223,-0.1687142550945282,-0.0015632333233952522,-136,92,-25,0,4156,2038,6114,-1856,4020,2130,6089,-1856,4077,2129,6090,-1860,-10,14,0,15,5.2,5.2,5.2,5.2,40,37,36,33,1,3,0,6,-8,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:09.315893,304,-0.02432623878121376,-0.07245804369449615,0.29975053668022156,0.14333422482013702,-3,-10,44,21,4020,2130,6089,-1856,4017,2120,6133,-1835,4018,2121,6132,-1850,0,0,16,16,5.2,5.2,5.2,5.2,40,37,36,33,0,0,12,23,0,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:11.507641,305,0.6377033591270447,-0.8320616483688354,-0.9393211603164673,0.6893001794815063,95,-124,-140,103,4017,2120,6133,-1835,4112,1996,5993,-1732,4074,1996,5992,-1735,12,0,16,14,5.2,5.2,5.2,5.2,40,36,36,33,0,0,4,4,8,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:13.715460,306,0.689483642578125,0.19682340323925018,0.4386501610279083,-0.031522236764431,103,29,65,-4,4112,1996,5993,-1732,4215,2025,6058,-1736,4174,2019,6057,-1736,11,14,16,0,5.2,5.2,5.2,5.2,40,36,36,33,-2,9,4,0,8,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:15.923255,307,0.07958493381738663,0.3817377984523773,-0.8947110176086426,0.4731278419494629,11,57,-134,70,4215,2025,6058,-1736,4226,2082,5924,-1666,4222,2081,5924,-1671,13,13,16,15,5.2,5.2,5.2,5.2,40,36,36,33,4,1,4,6,1,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:18.131060,308,0.6973811388015747,-0.7391871213912964,0.031865205615758896,0.46093645691871643,104,-110,4,69,4226,2082,5924,-1666,4330,1972,5928,-1597,4287,1972,5927,-1609,12,0,16,16,5.2,5.2,5.2,5.300000000000001,40,36,36,33,0,0,4,18,10,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:20.338846,309,0.1952080875635147,0.6588876247406006,-0.8222946524620056,-0.24375034868717194,29,98,-123,-36,4330,1972,5928,-1597,4359,2070,5805,-1633,4349,2069,5806,-1631,13,14,9,-15,5.2,5.2,5.2,5.2,40,36,36,33,1,3,0,-4,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:22.546669,310,0.5438114404678345,0.32481256127357483,0.7928652167320251,-0.44191813468933105,81,48,118,-66,4359,2070,5805,-1633,4440,2118,5923,-1699,4408,2117,5924,-1697,13,13,0,-15,5.2,5.2,5.2,5.2,40,36,36,33,0,1,0,-4,6,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:24.754492,311,-0.0043428195640444756,-0.031495239585638046,0.3294517695903778,-0.5274423360824585,0,-4,49,-79,4440,2118,5923,-1699,4440,2114,5972,-1778,4440,2115,5972,-1778,0,-1,0,-3,5.2,5.2,5.2,5.2,40,36,36,33,0,0,0,0,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:30:26.962290,312,-0.19246309995651245,-0.03132246434688568,-0.9182991981506348,0.754227340221405,-28,-4,-137,113,4440,2114,5972,-1778,4412,2110,5835,-1665,4422,2111,5836,-1667,-14,0,8,15,5.2,5.300000000000001,5.2,5.2,40,36,36,32,0,0,0,4,0,0,1,1,0,0,0,0,,,,,True,False,,
